"","st_cd_fips","year","...1.x","pollster","sponsors","display_name","fte_grade","start_date","end_date","sample_size","population","election_date","candidate_name","state.x","st_fips.x","cd_fips","dem_cand","rep_cand","DEM","REP","...1.y","...2.x","cd","state.y","cvap","moe","...1","...2.y","office","state","st_fips.y","district_num","district_id","winner_party","RepVotes","RepCandidate","RepStatus","DemVotes","DemCandidate","DemStatus","RepVotesMajorPercent","DemVotesMajorPercent","winner_candidate","winner_candidate_inc","president_party"
"1009","5107",2018,1017,"Siena College/NYT Upshot","New York Times","Siena College/The New York Times Upshot","A+","9/9/18","9/12/18",501,"rv","11/6/18","Abigail A. Spanberger","Virginia","51","07","Abigail A. Spanberger","David Brat","38.84","45.71",1718,1718,"7","Virginia",561597,2197,846,846,"House","Virginia","51","07","VA07","D",169295,"Brat, David","Incumbent",176079,"Spanberger, Abigail","Challenger",49.02,50.98,"DemCandidate","Challenger","R"
"1010","5107",2018,651,"Christopher Newport U.",NA,"Christopher Newport University","A/B","10/18/18","10/27/18",871,"lv","11/6/18","Abigail A. Spanberger","Virginia","51","07","Abigail A. Spanberger","David Brat","46","45",1718,1718,"7","Virginia",561597,2197,846,846,"House","Virginia","51","07","VA07","D",169295,"Brat, David","Incumbent",176079,"Spanberger, Abigail","Challenger",49.02,50.98,"DemCandidate","Challenger","R"
"1011","5107",2018,934,"Monmouth U.",NA,"Monmouth University","A","9/15/18","9/24/18",329,"lv","11/6/18","Abigail A. Spanberger","Virginia","51","07","Abigail A. Spanberger","David Brat","c(47, 48)","c(47, 45)",1718,1718,"7","Virginia",561597,2197,846,846,"House","Virginia","51","07","VA07","D",169295,"Brat, David","Incumbent",176079,"Spanberger, Abigail","Challenger",49.02,50.98,"DemCandidate","Challenger","R"
"1012","5107",2018,1016,"Siena College/NYT Upshot","New York Times","Siena College/The New York Times Upshot","A+","9/9/18","9/12/18",501,"lv","11/6/18","Abigail A. Spanberger","Virginia","51","07","Abigail A. Spanberger","David Brat","43.4","47.22",1718,1718,"7","Virginia",561597,2197,846,846,"House","Virginia","51","07","VA07","D",169295,"Brat, David","Incumbent",176079,"Spanberger, Abigail","Challenger",49.02,50.98,"DemCandidate","Challenger","R"
"1013","5107",2018,652,"Christopher Newport U.",NA,"Christopher Newport University","A/B","10/18/18","10/27/18",790,"lv","11/6/18","Abigail A. Spanberger","Virginia","51","07","Abigail A. Spanberger","David Brat","48","45",1718,1718,"7","Virginia",561597,2197,846,846,"House","Virginia","51","07","VA07","D",169295,"Brat, David","Incumbent",176079,"Spanberger, Abigail","Challenger",49.02,50.98,"DemCandidate","Challenger","R"
"1014","5107",2018,933,"Monmouth U.",NA,"Monmouth University","A","9/15/18","9/24/18",400,"v","11/6/18","Abigail A. Spanberger","Virginia","51","07","Abigail A. Spanberger","David Brat","47","42",1718,1718,"7","Virginia",561597,2197,846,846,"House","Virginia","51","07","VA07","D",169295,"Brat, David","Incumbent",176079,"Spanberger, Abigail","Challenger",49.02,50.98,"DemCandidate","Challenger","R"
"1015","5107",2020,156,"Øptimus",NA,"Øptimus","B/C","10/31/20","11/2/20",505,"lv","11/3/20","Nicholas J. Freitas","Virginia","51","07","Kara Eastman","Nicholas J. Freitas","45.7","41.4",2590,2590,"7","Virginia",576592,3134,410,410,"House","Virginia","51","07","VA07","D",222623,"Freitas, Nick","Challenger",230893,"Spanberger, Abigail","Incumbent",49.09,50.91,"DemCandidate","Incumbent","D"
"1016","5109",2018,1176,"Thirty-Ninth Street Strategies",NA,"Thirty-Ninth Street Strategies","B/C","6/24/18","6/28/18",400,"lv","11/6/18","H. Morgan Griffith","Virginia","51","09","Mike Levin","H. Morgan Griffith","44","48",1720,1720,"9","Virginia",569316,1162,848,848,"House","Virginia","51","09","VA09","R",160933,"Griffith, H. Morgan","Incumbent",85833,"Flaccavento, Anthony J.","Challenger",65.22,34.78,"RepCandidate","Incumbent","R"
"1017","5110",2018,1182,"Monmouth U.",NA,"Monmouth University","A","6/21/18","6/24/18",400,"v","11/6/18","Barbara J. Comstock","Virginia","51","10","Jennifer T. Wexton","Barbara J. Comstock","c(50, 51, 51)","39",1721,1721,"10","Virginia",538859,2842,849,849,"House","Virginia","51","10","VA10","D",160841,"Comstock, Barbara","Incumbent",206356,"Wexton, Jennifer","Challenger",43.8,56.2,"DemCandidate","Challenger","R"
"1018","5110",2018,642,"Washington Post/George Mason",NA,"George Mason University","A+","10/25/18","10/28/18",446,"lv","11/6/18","Jennifer T. Wexton","Virginia","51","10","Jennifer T. Wexton","Barbara J. Comstock","54","43",1721,1721,"10","Virginia",538859,2842,849,849,"House","Virginia","51","10","VA10","D",160841,"Comstock, Barbara","Incumbent",206356,"Wexton, Jennifer","Challenger",43.8,56.2,"DemCandidate","Challenger","R"
"1019","5110",2018,847,"Washington Post/George Mason",NA,"George Mason University","A+","9/19/18","10/5/18",866,"lv","11/6/18","Jennifer T. Wexton","Virginia","51","10","Jennifer T. Wexton","Barbara J. Comstock","55","43",1721,1721,"10","Virginia",538859,2842,849,849,"House","Virginia","51","10","VA10","D",160841,"Comstock, Barbara","Incumbent",206356,"Wexton, Jennifer","Challenger",43.8,56.2,"DemCandidate","Challenger","R"
"1020","5110",2018,1086,"Global Strategy Group","Giffords","Global Strategy Group","B/C","8/23/18","8/27/18",400,"lv","11/6/18","Jennifer T. Wexton","Virginia","51","10","Jennifer T. Wexton","Barbara J. Comstock","50","43",1721,1721,"10","Virginia",538859,2842,849,849,"House","Virginia","51","10","VA10","D",160841,"Comstock, Barbara","Incumbent",206356,"Wexton, Jennifer","Challenger",43.8,56.2,"DemCandidate","Challenger","R"
"1021","5110",2018,1249,"DCCC Targeting Team","DCCC","DCCC Targeting and Analytics Department","B/C","3/20/18","3/21/18",400,"rv","11/6/18","Barbara J. Comstock","Virginia","51","10","Hiral Tipirneni","Barbara J. Comstock","41","43",1721,1721,"10","Virginia",538859,2842,849,849,"House","Virginia","51","10","VA10","D",160841,"Comstock, Barbara","Incumbent",206356,"Wexton, Jennifer","Challenger",43.8,56.2,"DemCandidate","Challenger","R"
"1022","5110",2018,816,"McLaughlin",NA,"McLaughlin & Associates","C/D","10/6/18","10/8/18",400,"lv","11/6/18","Jennifer T. Wexton","Virginia","51","10","Jennifer T. Wexton","Barbara J. Comstock","47","48",1721,1721,"10","Virginia",538859,2842,849,849,"House","Virginia","51","10","VA10","D",160841,"Comstock, Barbara","Incumbent",206356,"Wexton, Jennifer","Challenger",43.8,56.2,"DemCandidate","Challenger","R"
"1023","5110",2018,762,"Siena College/NYT Upshot","New York Times","Siena College/The New York Times Upshot","A+","10/11/18","10/15/18",484,"lv","11/6/18","Jennifer T. Wexton","Virginia","51","10","Jennifer T. Wexton","Barbara J. Comstock","48.37","40.96",1721,1721,"10","Virginia",538859,2842,849,849,"House","Virginia","51","10","VA10","D",160841,"Comstock, Barbara","Incumbent",206356,"Wexton, Jennifer","Challenger",43.8,56.2,"DemCandidate","Challenger","R"
"1024","5110",2018,846,"Washington Post/George Mason",NA,"George Mason University","A+","9/19/18","10/5/18",1087,"rv","11/6/18","Jennifer T. Wexton","Virginia","51","10","Jennifer T. Wexton","Barbara J. Comstock","54","43",1721,1721,"10","Virginia",538859,2842,849,849,"House","Virginia","51","10","VA10","D",160841,"Comstock, Barbara","Incumbent",206356,"Wexton, Jennifer","Challenger",43.8,56.2,"DemCandidate","Challenger","R"
"1025","5110",2018,1183,"Monmouth U.",NA,"Monmouth University","A","6/21/18","6/24/18",338,"lv","11/6/18","Barbara J. Comstock","Virginia","51","10","Katie Hill","Barbara J. Comstock","40","c(40.5, 40, 42)",1721,1721,"10","Virginia",538859,2842,849,849,"House","Virginia","51","10","VA10","D",160841,"Comstock, Barbara","Incumbent",206356,"Wexton, Jennifer","Challenger",43.8,56.2,"DemCandidate","Challenger","R"
"1026","5110",2018,870,"Christopher Newport U.",NA,"Christopher Newport University","A/B","9/23/18","10/2/18",711,"lv","11/6/18","Jennifer T. Wexton","Virginia","51","10","Jennifer T. Wexton","Barbara J. Comstock","53","42",1721,1721,"10","Virginia",538859,2842,849,849,"House","Virginia","51","10","VA10","D",160841,"Comstock, Barbara","Incumbent",206356,"Wexton, Jennifer","Challenger",43.8,56.2,"DemCandidate","Challenger","R"
"1027","5110",2018,869,"Christopher Newport U.",NA,"Christopher Newport University","A/B","9/23/18","10/2/18",794,"lv","11/6/18","Jennifer T. Wexton","Virginia","51","10","Jennifer T. Wexton","Barbara J. Comstock","51","44",1721,1721,"10","Virginia",538859,2842,849,849,"House","Virginia","51","10","VA10","D",160841,"Comstock, Barbara","Incumbent",206356,"Wexton, Jennifer","Challenger",43.8,56.2,"DemCandidate","Challenger","R"
"1028","5110",2018,708,"Washington Post/George Mason",NA,"George Mason University","A+","10/15/18","10/21/18",430,"lv","11/6/18","Jennifer T. Wexton","Virginia","51","10","Jennifer T. Wexton","Barbara J. Comstock","56","43",1721,1721,"10","Virginia",538859,2842,849,849,"House","Virginia","51","10","VA10","D",160841,"Comstock, Barbara","Incumbent",206356,"Wexton, Jennifer","Challenger",43.8,56.2,"DemCandidate","Challenger","R"
"1029","5110",2018,888,"Monmouth U.",NA,"Monmouth University","A","9/26/18","9/30/18",374,"lv","11/6/18","Jennifer T. Wexton","Virginia","51","10","Jennifer T. Wexton","Barbara J. Comstock","c(50, 50, 52)","c(46, 44, 43)",1721,1721,"10","Virginia",538859,2842,849,849,"House","Virginia","51","10","VA10","D",160841,"Comstock, Barbara","Incumbent",206356,"Wexton, Jennifer","Challenger",43.8,56.2,"DemCandidate","Challenger","R"
"1030","5110",2018,763,"Siena College/NYT Upshot","New York Times","Siena College/The New York Times Upshot","A+","10/11/18","10/15/18",484,"rv","11/6/18","Jennifer T. Wexton","Virginia","51","10","Jennifer T. Wexton","Barbara J. Comstock","44.86","39.06",1721,1721,"10","Virginia",538859,2842,849,849,"House","Virginia","51","10","VA10","D",160841,"Comstock, Barbara","Incumbent",206356,"Wexton, Jennifer","Challenger",43.8,56.2,"DemCandidate","Challenger","R"
"1031","5110",2018,754,"TargetPoint","REP (partisan)","TargetPoint","B/C","10/14/18","10/16/18",421,"lv","11/6/18","Jennifer T. Wexton","Virginia","51","10","Jennifer T. Wexton","Barbara J. Comstock","47","47",1721,1721,"10","Virginia",538859,2842,849,849,"House","Virginia","51","10","VA10","D",160841,"Comstock, Barbara","Incumbent",206356,"Wexton, Jennifer","Challenger",43.8,56.2,"DemCandidate","Challenger","R"
"1032","5110",2018,809,"Global Strategy Group","Giffords","Global Strategy Group","B/C","10/7/18","10/9/18",400,"lv","11/6/18","Jennifer T. Wexton","Virginia","51","10","Jennifer T. Wexton","Barbara J. Comstock","49","39",1721,1721,"10","Virginia",538859,2842,849,849,"House","Virginia","51","10","VA10","D",160841,"Comstock, Barbara","Incumbent",206356,"Wexton, Jennifer","Challenger",43.8,56.2,"DemCandidate","Challenger","R"
"1033","5110",2020,238,"Garin Hart Yang",NA,"Garin-Hart-Yang Research Group","B-","10/10/20","10/12/20",400,"lv","11/3/20","Aliscia Andrews","Virginia","51","10","Cheri Bustos","Aliscia Andrews","49","36",2593,2593,"10","Virginia",560292,3881,413,413,"House","Virginia","51","10","VA10","D",206253,"Andrews, Aliscia","Challenger",268734,"Wexton, Jennifer","Incumbent",43.42,56.58,"DemCandidate","Incumbent","D"
"1034","5303",2018,1192,"Lake Research",NA,"Lake Research Partners","A/B","6/14/18","6/18/18",500,"lv","11/6/18","Jaime Herrera Beutler","Washington","53","03","Ben McAdams","Jaime Herrera Beutler","39","42",1725,1725,"3","Washington",523293,1649,853,853,"House","Washington","53","03","WA03","R",161819,"Beutler, Jaime Herrera","Incumbent",145407,"Long, Carolyn","Challenger",52.67,47.33,"RepCandidate","Incumbent","R"
"1035","5303",2018,718,"Siena College/NYT Upshot","New York Times","Siena College/The New York Times Upshot","A+","10/14/18","10/19/18",497,"lv","11/6/18","Carolyn Long","Washington","53","03","Carolyn Long","Jaime Herrera Beutler","40.62","47.58",1725,1725,"3","Washington",523293,1649,853,853,"House","Washington","53","03","WA03","R",161819,"Beutler, Jaime Herrera","Incumbent",145407,"Long, Carolyn","Challenger",52.67,47.33,"RepCandidate","Incumbent","R"
"1036","5303",2018,799,"Lake Research",NA,"Lake Research Partners","A/B","10/9/18","10/11/18",400,"lv","11/6/18","Carolyn Long","Washington","53","03","Carolyn Long","Jaime Herrera Beutler","45","43",1725,1725,"3","Washington",523293,1649,853,853,"House","Washington","53","03","WA03","R",161819,"Beutler, Jaime Herrera","Incumbent",145407,"Long, Carolyn","Challenger",52.67,47.33,"RepCandidate","Incumbent","R"
"1037","5303",2018,719,"Siena College/NYT Upshot","New York Times","Siena College/The New York Times Upshot","A+","10/14/18","10/19/18",497,"rv","11/6/18","Carolyn Long","Washington","53","03","Carolyn Long","Jaime Herrera Beutler","34.21","46.39",1725,1725,"3","Washington",523293,1649,853,853,"House","Washington","53","03","WA03","R",161819,"Beutler, Jaime Herrera","Incumbent",145407,"Long, Carolyn","Challenger",52.67,47.33,"RepCandidate","Incumbent","R"
"1038","5303",2018,1253,"Lake Research",NA,"Lake Research Partners","A/B","3/8/18","3/12/18",400,"lv","11/6/18","Jaime Herrera Beutler","Washington","53","03","Conor Lamb","Jaime Herrera Beutler","c(51, 49)","49",1725,1725,"3","Washington",523293,1649,853,853,"House","Washington","53","03","WA03","R",161819,"Beutler, Jaime Herrera","Incumbent",145407,"Long, Carolyn","Challenger",52.67,47.33,"RepCandidate","Incumbent","R"
"1039","5303",2020,406,"RMG Research","United States Term Limits","RMG Research","B-","7/29/20","8/4/20",500,"rv","11/3/20","Jaime Herrera Beutler","Washington","53","03","Bryant Cameron Webb","Jaime Herrera Beutler","42","44",2597,2597,"3","Washington",546144,1912,417,417,"House","Washington","53","03","WA03","R",235579,"Beutler, Jaime Herrera","Incumbent",181347,"Long, Carolyn","Challenger",56.5,43.5,"RepCandidate","Incumbent","D"
"1040","5303",2020,197,"DCCC Targeting Team","DCCC","DCCC Targeting and Analytics Department","B/C","10/19/20","10/20/20",425,"lv","11/3/20","Jaime Herrera Beutler","Washington","53","03","Diane Mitsch Bush","Jaime Herrera Beutler","44","49",2597,2597,"3","Washington",546144,1912,417,417,"House","Washington","53","03","WA03","R",235579,"Beutler, Jaime Herrera","Incumbent",181347,"Long, Carolyn","Challenger",56.5,43.5,"RepCandidate","Incumbent","D"
"1041","5303",2020,305,"Greenberg Quinlan Rosner",NA,"GQR","B","9/24/20","9/26/20",400,"lv","11/3/20","Jaime Herrera Beutler","Washington","53","03","Hiral Tipirneni","Jaime Herrera Beutler","49","49",2597,2597,"3","Washington",546144,1912,417,417,"House","Washington","53","03","WA03","R",235579,"Beutler, Jaime Herrera","Incumbent",181347,"Long, Carolyn","Challenger",56.5,43.5,"RepCandidate","Incumbent","D"
"1042","5305",2018,1240,"PPP","Patriot Majority USA","Public Policy Polling","A-","4/16/18","4/17/18",689,"v","11/6/18","Cathy McMorris Rodgers","Washington","53","05","David Shapiro","Cathy McMorris Rodgers","37","48",1727,1727,"5","Washington",533997,1318,855,855,"House","Washington","53","05","WA05","R",175422,"Rodgers, Cathy McMorris","Incumbent",144925,"Brown, Lisa","Challenger",54.76,45.24,"RepCandidate","Incumbent","R"
"1043","5305",2018,963,"Fairbank, Maslin, Maullin, Metz & Associates",NA,"FM3 Research","C/D","9/16/18","9/20/18",521,"lv","11/6/18","Lisa Brown","Washington","53","05","Lisa Brown","Cathy McMorris Rodgers","46","49",1727,1727,"5","Washington",533997,1318,855,855,"House","Washington","53","05","WA05","R",175422,"Rodgers, Cathy McMorris","Incumbent",144925,"Brown, Lisa","Challenger",54.76,45.24,"RepCandidate","Incumbent","R"
"1044","5305",2018,1276,"DCCC Targeting Team","DCCC","DCCC Targeting and Analytics Department","B/C","2/3/18","2/3/18",414,"lv","11/6/18","Cathy McMorris Rodgers","Washington","53","05","Katie Hill","Cathy McMorris Rodgers","53","47",1727,1727,"5","Washington",533997,1318,855,855,"House","Washington","53","05","WA05","R",175422,"Rodgers, Cathy McMorris","Incumbent",144925,"Brown, Lisa","Challenger",54.76,45.24,"RepCandidate","Incumbent","R"
"1045","5305",2018,1246,"Elway","The Spokesman-Review | KHQ-TV | Walla Walla Union-Bulletin | Spokane Public Radio | Lewiston Tribune","Elway Research","A/B","4/4/18","4/7/18",403,"rv","11/6/18","Cathy McMorris Rodgers","Washington","53","05","Elissa Slotkin","Cathy McMorris Rodgers","39","44",1727,1727,"5","Washington",533997,1318,855,855,"House","Washington","53","05","WA05","R",175422,"Rodgers, Cathy McMorris","Incumbent",144925,"Brown, Lisa","Challenger",54.76,45.24,"RepCandidate","Incumbent","R"
"1046","5308",2018,566,"Siena College/NYT Upshot","New York Times","Siena College/The New York Times Upshot","A+","10/30/18","11/4/18",477,"lv","11/6/18","Kim Schrier","Washington","53","08","Kim Schrier","Dino Rossi","47.5","44.7",1730,1730,"8","Washington",506305,3028,858,858,"House","Washington","53","08","WA08","D",148968,"Rossi, Dino","Challenger",164089,"Schrier, Kim","Challenger",47.58,52.42,"DemCandidate","Challenger","R"
"1047","5308",2018,567,"Siena College/NYT Upshot","New York Times","Siena College/The New York Times Upshot","A+","10/30/18","11/4/18",477,"rv","11/6/18","Kim Schrier","Washington","53","08","Kim Schrier","Dino Rossi","45.1","45.5",1730,1730,"8","Washington",506305,3028,858,858,"House","Washington","53","08","WA08","D",148968,"Rossi, Dino","Challenger",164089,"Schrier, Kim","Challenger",47.58,52.42,"DemCandidate","Challenger","R"
"1048","5308",2018,810,"Elway","Crosscut","Elway Research","A/B","10/4/18","10/9/18",400,"rv","11/6/18","Kim Schrier","Washington","53","08","Kim Schrier","Dino Rossi","39","49",1730,1730,"8","Washington",506305,3028,858,858,"House","Washington","53","08","WA08","D",148968,"Rossi, Dino","Challenger",164089,"Schrier, Kim","Challenger",47.58,52.42,"DemCandidate","Challenger","R"
"1049","5308",2018,1230,"GBAO","House Majority PAC","GBAO","B/C","4/18/18","4/22/18",300,"lv","11/6/18","Dino Rossi","Washington","53","08","Clarke Tucker","Dino Rossi","42","51",1730,1730,"8","Washington",506305,3028,858,858,"House","Washington","53","08","WA08","D",148968,"Rossi, Dino","Challenger",164089,"Schrier, Kim","Challenger",47.58,52.42,"DemCandidate","Challenger","R"
"1050","5308",2018,905,"Siena College/NYT Upshot","New York Times","Siena College/The New York Times Upshot","A+","9/24/18","9/26/18",505,"rv","11/6/18","Kim Schrier","Washington","53","08","Kim Schrier","Dino Rossi","42.53","41.28",1730,1730,"8","Washington",506305,3028,858,858,"House","Washington","53","08","WA08","D",148968,"Rossi, Dino","Challenger",164089,"Schrier, Kim","Challenger",47.58,52.42,"DemCandidate","Challenger","R"
"1051","5308",2018,904,"Siena College/NYT Upshot","New York Times","Siena College/The New York Times Upshot","A+","9/24/18","9/26/18",505,"lv","11/6/18","Kim Schrier","Washington","53","08","Kim Schrier","Dino Rossi","45.82","45.32",1730,1730,"8","Washington",506305,3028,858,858,"House","Washington","53","08","WA08","D",148968,"Rossi, Dino","Challenger",164089,"Schrier, Kim","Challenger",47.58,52.42,"DemCandidate","Challenger","R"
