year,state,state,district,inc_party.x,Cook,Cook_num,description,ie_num,avg_rating
2014,,WI,6,rep,Likely R,5,Currently Safe Republican,7,6
2016,,WI,8,rep,Likely R,5,Republican Favored,6,5.5
2018,,WI,6,rep,Likely R,5,Currently Safe Republican,7,6
2022,,WI,3,dem,Likely R,5,Lean Republican,5,5
2008,,WI,2,dem,Solid D,1,NA,NA,1
2008,,WI,3,dem,Solid D,1,NA,NA,1
2008,,WI,4,dem,Solid D,1,NA,NA,1
2008,,WI,7,dem,Solid D,1,NA,NA,1
2012,,WI,2,dem,Solid D,1,Currently Safe Democrat,1,1
2012,,WI,3,dem,Solid D,1,Currently Safe Democrat,1,1
2012,,WI,4,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,WI,2,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,WI,3,dem,Solid D,1,Currently Safe Democrat,1,1
2014,,WI,4,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,WI,2,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,WI,3,dem,Solid D,1,Currently Safe Democrat,1,1
2016,,WI,4,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,WI,2,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,WI,3,dem,Solid D,1,Currently Safe Democrat,1,1
2018,,WI,4,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,WI,2,dem,Solid D,1,Currently Safe Democrat,1,1
2020,,WI,4,dem,Solid D,1,Currently Safe Democrat,1,1
2022,,WI,2,dem,Solid D,1,Currently Safe Democrat,1,1
2022,,WI,4,dem,Solid D,1,Currently Safe Democrat,1,1
2008,,WI,1,rep,Solid R,7,NA,NA,7
2008,,WI,5,rep,Solid R,7,NA,NA,7
2008,,WI,6,rep,Solid R,7,NA,NA,7
2012,,WI,1,rep,Solid R,7,Currently Safe Republican,7,7
2012,,WI,5,rep,Solid R,7,Currently Safe Republican,7,7
2012,,WI,6,rep,Solid R,7,Currently Safe Republican,7,7
2014,,WI,1,rep,Solid R,7,Currently Safe Republican,7,7
2014,,WI,5,rep,Solid R,7,Currently Safe Republican,7,7
2014,,WI,7,rep,Solid R,7,Currently Safe Republican,7,7
2014,,WI,8,rep,Solid R,7,Currently Safe Republican,7,7
2016,,WI,1,rep,Solid R,7,Currently Safe Republican,7,7
2016,,WI,5,rep,Solid R,7,Currently Safe Republican,7,7
2016,,WI,6,rep,Solid R,7,Currently Safe Republican,7,7
2016,,WI,7,rep,Solid R,7,Currently Safe Republican,7,7
2018,,WI,5,rep,Solid R,7,Currently Safe Republican,7,7
2018,,WI,7,rep,Solid R,7,Currently Safe Republican,7,7
2018,,WI,8,rep,Solid R,7,Currently Safe Republican,7,7
2020,,WI,1,rep,Solid R,7,Currently Safe Republican,7,7
2020,,WI,5,rep,Solid R,7,Currently Safe Republican,7,7
2020,,WI,6,rep,Solid R,7,Currently Safe Republican,7,7
2020,,WI,7,rep,Solid R,7,Currently Safe Republican,7,7
2020,,WI,8,rep,Solid R,7,Currently Safe Republican,7,7
2022,,WI,1,rep,Solid R,7,Currently Safe Republican,7,7
2022,,WI,5,rep,Solid R,7,Currently Safe Republican,7,7
2022,,WI,6,rep,Solid R,7,Currently Safe Republican,7,7
2022,,WI,7,rep,Solid R,7,Currently Safe Republican,7,7
2022,,WI,8,rep,Solid R,7,Currently Safe Republican,7,7
2008,,WV,2,rep,Lean R,5,NA,NA,5
2018,,WV,3,rep,Lean R,5,Lean Republican,5,5
2012,,WV,3,dem,Likely D,2,Currently Safe Democrat,1,1.5
2018,,WV,2,rep,Likely R,5,Currently Safe Republican,7,6
2008,,WV,1,dem,Solid D,1,NA,NA,1
2008,,WV,3,dem,Solid D,1,NA,NA,1
2012,,WV,1,rep,Solid R,7,Currently Safe Republican,7,7
2012,,WV,2,rep,Solid R,7,Currently Safe Republican,7,7
2014,,WV,1,rep,Solid R,7,Currently Safe Republican,7,7
2016,,WV,1,rep,Solid R,7,Currently Safe Republican,7,7
2016,,WV,2,rep,Solid R,7,Currently Safe Republican,7,7
2016,,WV,3,rep,Solid R,7,Currently Safe Republican,7,7
2018,,WV,1,rep,Solid R,7,Currently Safe Republican,7,7
2020,,WV,1,rep,Solid R,7,Currently Safe Republican,7,7
2020,,WV,2,rep,Solid R,7,Currently Safe Republican,7,7
2020,,WV,3,rep,Solid R,7,Currently Safe Republican,7,7
2022,,WV,1,rep,Solid R,7,Currently Safe Republican,7,7
2022,,WV,2,rep,Solid R,7,Currently Safe Republican,7,7
2014,,WV,3,dem,Tossup D,3.5,Pure Toss-up,4,3.75
2014,,WV,2,rep,Tossup R,4.5,Toss-up/Tilt Republican,4.5,4.5
2008,,WY,0,rep,Lean R,5,NA,NA,5
2012,,WY,0,rep,Solid R,7,Currently Safe Republican,7,7
2014,,WY,0,rep,Solid R,7,Currently Safe Republican,7,7
2016,,WY,0,rep,Solid R,7,Currently Safe Republican,7,7
2018,,WY,0,rep,Solid R,7,Currently Safe Republican,7,7
2020,,WY,0,rep,Solid R,7,Currently Safe Republican,7,7
2022,,WY,0,rep,Solid R,7,Currently Safe Republican,7,7
